rarity	form-count	obtain	involve	max-base-level	max-plus-level	egg-1	egg-2	true-form	ultra-form	talents	version	orb-count	xp-curve	involve-description	ultra-involve-description	level-curve	obtain-stage	trueform-stage	fandom-name
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|3!33|3!31|2!32|1!38|1!35		0|10|10|67|67|51|150|0|0|0|0|10|1|-1|0|14|0|0|0|0|0|0|0|0|0|14|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|27|10|1|10|0|0|0|0|0|0|29|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	@	第3進化後<br>攻擊力與射程上升！<br>更取得了範圍攻擊！		3			Thief_Cat_(Rare_Cat)
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|1!30|2!31|2!32|3!34|2!38		0|1|10|30|30|39|120|30|30|0|0|1|1|-1|0|3|10|0|0|12|30|0|0|0|0|44|2|-1|0|11|10|23|50|0|0|0|0|0|0|11|1|-1|0|37|0|0|0|0|0|0|0|0|0|37|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	@	第3進化後<br>體力、攻擊力與射程上升！<br>更取得了範圍攻擊！		3			Bishop_Cat_(Rare_Cat)
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|1!30|3!31|2!32|2!34|2!38		0|21|10|5|50|0|0|0|0|0|0|21|2|-1|0|30|10|16|70|0|0|0|0|0|0|26|2|-1|0|40|0|0|0|0|0|0|0|0|0|40|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	@	第3進化後體力大幅上升！<br>同時也更容易<br>打飛飄浮敵人！		3			Fortune_Teller_Cat_(Rare_Cat)
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|3!30|2!31|2!32|1!34|2!38		0|17|10|3|30|2|2|0|0|0|0|17|1|-1|0|53|1|0|0|0|0|0|0|0|0|65|3|-1|0|19|10|16|70|0|0|0|0|0|0|19|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	@	第3進化後攻擊力與射程上升！<br>使飄浮敵人<br>動作停止的時間也增長		3			Shaman_Cat_(Rare_Cat)
4	2	可利用外部特典獲得	尚未開放	60	70								@			2			Evangelist_Cat_(Uber_Rare_Cat)
1	2	ふるさと自衛隊中通過「バースデープレゼント！ - はげしく幕僚長」可獲得	尚未開放	50	0								$			0	2|0|7|バースデープレゼント！ - はげしく幕僚長		Type_10_(Special_Cat)
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|3!33|2!30|2!32|1!34|2!36		0|3|10|0|0|3|30|0|0|0|0|44|2|-1|0|11|10|23|50|0|0|0|0|0|0|11|1|-1|0|39|0|0|0|0|0|0|0|0|0|39|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	@	第3進化後體力與射程皆會獲得提升！<br>同時使紅色敵人動作<br>變慢的時間增長！		3			Witch_Cat_(Rare_Cat)
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|1!30|2!31|3!32|2!34|2!38		0|14|0|0|0|0|0|0|0|0|0|14|3|-1|0|39|0|0|0|0|0|0|0|0|0|39|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|26|10|15|60|0|0|0|0|0|0|32|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	@	第3進化後，體力、移動速度<br>攻擊力、射程皆會獲得提升！		3			Archer_Cat_(Rare_Cat)
4	3	稀有轉蛋活動「超激烈爆彈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!38|5!35|4!37|4!39|3!40		8|2|10|30|30|15|60|0|0|0|0|76|7|306|0|14|0|0|0|0|0|0|0|0|0|14|9|-1|0|46|0|0|0|0|0|0|0|0|0|55|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後整體能力強化<br>同時提升會心一擊率！<br>還能夠將敵人的打飛效果無效化		2			Marauder_Cat_(Uber_Rare_Cat)
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|3!33|2!30|2!32|1!34|2!36		0|18|10|16|70|0|0|0|0|0|0|18|2|-1|0|37|0|0|0|0|0|0|0|0|0|37|3|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|26|10|2|20|0|0|0|0|0|0|32|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	@	第3進化後<br>體力與攻擊力上升！		3			Swordsman_Cat_(Rare_Cat)
4	4	稀有轉蛋活動「超激烈爆彈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|6!38|3!36|6!37|4!39|4!40	1000000!0|1!181|1!182|10!38	0|3|10|40|40|24|60|0|0|0|0|3|7|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後整體能力強化！<br>還能發射波動攻擊！	第4進化後移動速度上升！<br>變成了全方位攻擊<br>且波動攻擊的等級提升！	2			Baby_Cat_(Uber_Rare_Cat)
2	3	活動關卡「黑暗天堂」中可獲得	活動關卡「絕・黑暗天堂」取得後Lv20可進化	50	0								@			3	10|19|0|黑暗天堂 - 進擊的黑漩渦 困難	1|172|1|絕・黑暗天堂 - 絕擊的黑漩渦　極難	Bronze_Cat_(Rare_Cat)
3	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|1!38|2!35|4!36|1!39|1!40		0|19|10|16|70|0|0|0|0|0|0|19|5|-1|0|20|10|16|70|0|0|0|0|0|0|20|5|-1|0|32|10|2|20|0|0|0|0|0|0|27|5|-1|0|31|10|2|20|0|0|0|0|0|0|28|5|-1|0|25|10|30|300|0|0|0|0|0|0|31|5|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	$	第3進化後體力大幅上升！		2			Sushi_Cat_(Super_Rare_Cat)
1	2	可利用外部特典獲得	尚未開放	50	0								1300|2500|4000|6000|8500|11500|15000|19000|23500|28500			0			Toy_Machine_Cat_(Special_Cat)
2	3	10月活動關卡「秋天運動會！」中可獲得	於開眼活動關卡「開眼運動會貓來襲！」取得後Lv20可進化	50	0								@			3	1|38|7|秋天運動會！ - 大家都第一名就好了呀！	1|92|1|開眼運動會貓來襲！ - 運動會貓進化之路 超級難	Sports_Day_Cat_(Rare_Cat)
2	2	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	50	80								@			3			Swordsman_(Rare_Cat)
2	2	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	50	80								800|1500|2400|3600|5100|6900|9000|11400|14100|29800			3			Cow_Princess_(Rare_Cat)
4	3	公主踢騎士Sweets合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!40		0|37|0|0|0|0|0|0|0|0|0|37|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|26|10|28|100|0|0|0|0|0|0|32|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	7800|9800|14800|21800|42500|64300|93200|118000|149800|212400	第3進化後攻擊速度上升！<br>同時再生產的所需時間也會縮短！<br>還會使黑色敵人動作停止的時間變長！		2			PPT48_(Uber_Rare_Cat)
2	3	公主踢騎士Sweets合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	50	80			200000!0|2!30|1!32|1!34					@	第3進化後體力上升！<br>還能夠將敵人的打飛效果無效化！		3			Li'l_Gau_(Rare_Cat)
3	3	公主踢騎士Sweets合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	50	70			500000!0|3!35					7800|9600|12200|17800|24800|33200|43000|54200|84500|124500	第3進化後<br>體力與攻擊力上升！<br>攻擊次數也會增加！		2			Reaper_(Super_Rare_Cat)
3	3	期間限定合作活動關卡「超魅惑公主」中可獲得	期間限定合作活動關卡「開眼飛踢睡美人來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			2	2|1|5|超魅惑公主 - 公主爭奪戰	2|44|1|開眼飛踢睡美人來襲！ - 飛踢睡美人進化之路 超級難	Sleeping_Beauty_Punt_(Super_Rare_Cat)
2	3	11月活動關卡「勞動感謝特別活動！」中可獲得	於開眼活動關卡「開眼上班族貓來襲！」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|110800			3	1|9|5|勞動感謝特別活動！ - 我要辭職了	1|93|1|開眼上班族貓來襲！ - 上班族貓進化之路 超級難	Salaryman_Cat_(Rare_Cat)
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|8!35|4!36|5!37|3!39|4!40		0|10|10|60|60|14|50|0|0|0|0|10|7|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後攻擊力上升！<br>同時移動速度也上升！<br>比誰都更快速！		2			Sanada_Yukimura_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|8!35|4!36|6!37|4!40		0|10|10|0|0|23|50|0|0|0|0|46|8|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|25|10|30|300|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後<br>整體能力皆會強化！<br>同時攻擊力也更容易上升！		2			Maeda_Keiji_(Uber_Rare_Cat)
4	4	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|6!38|8!35|4!37|3!39|4!40	1000000!0|1!181|1!180|1!179|3!161	0|11|10|28|100|0|0|0|0|0|0|11|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|27|10|1|10|0|0|0|0|0|0|29|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後體力大幅上升！<br>同時攻擊力也會獲得提升！<br>還會使黑色敵人動作停止的時間變長！	第4進化後體力上升！<br>並且取得使惡魔動作停止<br>以及烈波反擊的能力！	2			Oda_Nobunaga_(Uber_Rare_Cat)
2	3	12月活動關卡「聖誕節居然來了！」中可獲得	於開眼活動關卡「開眼的馴鹿魚來襲！」取得後Lv20可進化	50	0								5000|8000|12200|17800|24800|33200|43000|54200|66800|110800			3	1|10|7|聖誕節居然來了！ - 祝你聖誕快樂！	1|94|1|開眼的馴鹿魚來襲！ - 馴鹿魚進化之路 超級難	Reindeer_Fish_Cat_(Rare_Cat)
4	4	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|8!38|4!35|2!36|5!39|4!40	1000000!0|2!182|5!171|1!44	0|2|10|40|40|15|60|0|0|0|0|2|7|-1|0|10|10|50|50|23|50|0|0|0|0|10|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後體力與<br>移動速度大幅上升！<br>同時攻擊力與射程也會獲得提升！	第4進化後射程獲得提升！<br>且移動速度和攻擊速度也上升！<br>可以給予飄浮敵人極度傷害！	2			Windy_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!35|8!36|3!37|4!39|4!40		0|10|10|50|50|23|50|0|0|0|0|10|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後體力與<br>移動速度大幅上升！<br>同時攻擊力與射程也會獲得提升！		2			Thundia_(Uber_Rare_Cat)
2	3	Google合作活動關卡可獲得	期間限定合作活動關卡「開眼Droid！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|8100|10500|13200|19200			3	2|3|7|來自初期的使者 - 炸蛋球	2|12|1|開眼Droid來襲！ - Droid進化之路 超級難	Droid_Cat_(Rare_Cat)
2	3	活動關卡「紅色突變」中可獲得	活動關卡「絕・紅色突變」取得後Lv20可進化	50	0								@			3	10|18|0|紅色突變 - 進擊的紅漩渦 困難	1|169|1|絕・紅色突變 - 絕擊的紅漩渦　極難	Space_Cat_(Rare_Cat)
2	3	1月活動關卡「新年快樂？」中可獲得	於開眼活動關卡「開眼成人貓來襲！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|8100|10500|13200|19200			3	1|11|7|新年快樂？ - 不管幾歲都有壓歲錢	1|83|1|開眼成人貓來襲！ - 成人貓進化之路 超級難	Adult_Cat_(Rare_Cat)
2	3	2月活動關卡「被召喚的福！」中可獲得	於開眼活動關卡「開眼我是鬼！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|9100|13500|18200|25200			3	1|12|7|被召喚的福！ - 禍福無門	1|84|1|開眼我是鬼來襲！ - 我是鬼進化之路 超級難	Evil_Cat_(Rare_Cat)
2	3	3月活動關卡「人偶架上的戰士們」中可獲得	於開眼活動關卡「開眼人偶貓咪來襲！」取得後Lv20可進化	50	0								1500|2100|2600|3200|4200|6000|9100|13500|18200|25200			3	1|13|7|人偶架上的戰士們 - 一團和氣和樂融融	1|85|1|開眼人偶貓咪來襲！ - 人偶貓咪進化之路 超級難	Doll_Cats_(Rare_Cat)
1	2	可利用外部特典獲得/春節活動轉蛋可獲得	尚未開放	50	0								1300|2500|4000|6000|8500|11500|15000|19000|23500|28500			0			Blue_Shinobi_(Special_Cat)
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|7!38|3!35|3!37|4!39|3!40		0|1|10|30|30|57|120|50|50|0|0|1|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後整體能力強化！<br>同時必定能打飛<br>飄浮敵人！		2			Sodom_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|8!38|3!35|4!37|4!39|4!40		0|8|10|3|30|0|0|0|0|0|0|45|8|-1|0|17|10|5|15|3|3|0|0|0|0|17|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|25|10|100|1000|0|0|0|0|0|0|31|14|-1|1|36|0|0|0|0|0|0|0|0|0|36|10|-1|1|40|0|0|0|0|0|0|0|0|0|40|10|-1|1		1	#	第3進化後，體力、移動速度<br>攻擊力、射程皆會獲得提升！		2			Megidora_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|8!35|3!37|5!39|4!40		0|8|10|3|30|0|0|0|0|0|0|45|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0		1	#	第3進化後體力、攻擊力<br>射程皆會獲得提升！		2			Vars_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!35|8!36|3!37|3!39|3!40		0|6|1|0|0|0|0|0|0|0|0|6|9|-1|0|29|1|0|0|0|0|0|0|0|0|25|9|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|66|0|0|0|0|0|0|0|0|0|91|10|-1|1|3|10|5|50|0|0|0|0|0|0|63|14|-1|1|25|10|100|1000|0|0|0|0|0|0|31|14|-1|1		2	#	第3進化後體力、射程<br>攻擊速度皆會獲得提升！		2			Kamukura_(Uber_Rare_Cat)
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|4!38|8!36|3!37|3!39|3!40		0|51|10|30|30|24|60|0|0|0|0|60|7|-1|0|47|0|0|0|0|0|0|0|0|0|56|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|46|0|0|0|0|0|0|0|0|0|55|10|-1|1|55|0|0|0|0|0|0|0|0|0|67|10|-1|1|64|0|5|5|30|30|0|0|0|0|86|10|-1|1		1	#	第3進化後，體力、移動速度<br>射程皆會獲得提升！<br>同時更善於攻擊紅色敵人！		2			Raiden_(Uber_Rare_Cat)
2	3	活動關卡「國士無雙」中可獲得	活動關卡「絕・國士無雙」取得後Lv20可進化	50	0								@			3	10|20|0|國士無雙 - 進擊的白漩渦 困難	1|176|1|絕・國士無雙 - 絕擊的白漩渦  極難	Rope_Jump_Cat_(Rare_Cat)
4	2	擴散性百萬亞瑟王合作轉蛋可獲得	尚未開放	60	70								#			2			Nimue_(Uber_Rare_Cat)
4	2	龍族撲克合作轉蛋可獲得	尚未開放	60	70								#			2			Monkey_King_(Uber_Rare_Cat)
3	3	活動關卡「狂亂貓咪降臨」中可獲得	於活動關卡「大狂亂貓咪降臨」中獲得後Lv20可進化	50	0								62000|64000|66000|69000|72000|75000|79000|83000|88000|94000			4	10|24|0|狂亂貓降臨 - 暗黑附身 超級難	10|40|0|大狂亂貓咪降臨 - 死亡摩希根 極難	Crazed_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂坦克貓降臨」中可獲得	於活動關卡「大狂亂坦克貓降臨」中獲得後Lv20可進化	50	0								71500|73500|75500|78500|81500|84500|88500|92500|97500|103500			4	10|25|0|狂亂坦克貓降臨 - 絕對防壁 超級難	10|41|0|大狂亂坦克貓降臨 - 橡膠要塞 極難	Crazed_Tank_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂戰鬥貓降臨」中可獲得	於活動關卡「大狂亂戰鬥貓降臨」中獲得後Lv20可進化	50	0								63500|65500|67500|70500|73500|76500|80500|84500|89500|95500			4	10|26|0|狂亂戰鬥貓降臨 - 狂戰士 超級難	10|42|0|大狂亂戰鬥貓降臨 - 最兇戰士 極難	Crazed_Axe_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂噁心貓降臨」中可獲得	於活動關卡「大狂亂噁心貓降臨」中獲得後Lv20可進化	50	0								79800|81800|83800|86800|89800|92800|96800|100800|105800|111800			4	10|27|0|狂亂噁心貓降臨 - 不蘇胡面貌 超級難	10|43|0|大狂亂噁心貓降臨 - 神威凜凜 極難	Crazed_Gross_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂牛貓降臨」中可獲得	於活動關卡「大狂亂牛貓降臨」中獲得後Lv20可進化	50	0								69900|71900|73900|76900|79900|82900|86900|90900|95900|101900			4	10|28|0|狂亂牛貓降臨 - 搖頭者 超級難	10|44|0|大狂亂牛貓降臨 - 獅群累累 極難	Crazed_Cow_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂鳥貓降臨」中可獲得	於活動關卡「大狂亂鳥貓降臨」中獲得後Lv20可進化	50	0								67000|69000|71000|74000|77000|80000|84000|88000|93000|99000			4	10|29|0|狂亂鳥貓降臨 - 豬鹿鳥 超級難	10|45|0|大狂亂鳥貓降臨 - 蝶！豬鹿鳥 極難	Crazed_Bird_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂魚貓降臨」中可獲得	於活動關卡「大狂亂魚貓降臨」中獲得後Lv20可進化	50	0								68700|70700|72700|75700|78700|81700|85700|89700|94700|100700			4	10|30|0|狂亂魚貓降臨 - 鮮魚地獄 超級難	10|46|0|大狂亂魚貓降臨 - 鬼島DX 極難	Crazed_Fish_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂蜥蜴貓降臨」中可獲得	於活動關卡「大狂亂蜥蜴貓降臨」中獲得後Lv20可進化	50	0								93600|95600|97600|100600|103600|106600|110600|114600|119600|125600			4	10|31|0|狂亂蜥蜴貓降臨 - 哺乳類？ 超級難	10|47|0|大狂亂蜥蜴貓降臨 - 狂龍？ 極難	Crazed_Lizard_Cat_(Super_Rare_Cat)
3	3	活動關卡「狂亂巨神貓降臨」中可獲得	於活動關卡「大狂亂巨神貓降臨」中獲得後Lv20可進化	50	0								99800|101800|103800|106800|109800|112800|116800|120800|125800|131800			4	10|32|0|狂亂巨神貓降臨 - 忘了自我的貓 超級難	10|48|0|大狂亂巨神貓降臨 - 貓咪大冒險 極難	Crazed_Titan_Cat_(Super_Rare_Cat)
2	3	4月活動關卡「春天來了！高校教師」中可獲得	於開眼活動關卡「開眼少女貓來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|26|7|春天來了!高校教師 - 開始吧戀愛之詩	1|86|1|開眼少女貓來襲！ - 少女貓進化之路 超級難	Maiden_Cat_(Rare_Cat)
1	2	擴散性百萬亞瑟王合作活動中可獲得	尚未開放	50	0								1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0			Clone_Elle_(Special_Cat)
1	2	https://youtu.be/ambQLHqnSvA	尚未開放	50	0								600|900|1800|3000|4500|6300|8400|10800|13500|16500			0			Red_Marron_(Special_Cat)
1	3	小林幸子合作關卡可獲得	期間限定合作活動關卡「開眼的歌謠貓來襲！」取得後Lv20可進化	50	0								5884|15884|15884|25884|25884|35884|35884|45884|45884|55884			0	2|6|0|大魔王降臨！？ - 來了━━━(ﾟ∀ﾟ)━━━!!	2|37|1|開眼的歌謠貓來襲！ - 歌謠貓進化之路 超級難	Cabaret_Cat_(Special_Cat)
2	3	5月活動關卡「相思病戀歌」中可獲得	於開眼活動關卡「開眼至死不渝的戀情來襲！」取得後Lv20可進化	50	0								2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|29|7|相思病戀歌 - 就算這樣還是喜歡你！	1|87|1|開眼至死不渝的戀情來襲！ - 至死不渝的戀情進化之路 超級難	Koi_Cat_(Rare_Cat)
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70			1000000!0|3!38|6!35|6!36|2!37|3!40		0|1|10|40|40|39|120|50|50|0|0|1|7|-1|0|22|10|5|50|0|0|0|0|0|0|22|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|61|10|5|50|0|0|0|0|0|0|82|14|-1|1|40|0|0|0|0|0|0|0|0|0|40|10|-1|1|55|0|0|0|0|0|0|0|0|0|67|10|-1|1		2	#	第3進化後體力、攻擊力<br>射程、攻擊速度皆會獲得提升！<br>還能夠將敵人的攻擊力下降無效化！		2			Kuu_(Uber_Rare_Cat)
