id	name_tw	name_jp	price	description	health_point	knockbacks	speed	range	preswing_1	preswing_2	preswing_3	attack_power_1	attack_power_2	attack_power_3	time_between_attacks	backswing	attack_frequency	attack_type	trait	ability_enabled	long_distance_1	long_distance_2	immunity	ability	cd
42	冰雪女王貓	ネコアイスクイーン	2200	由於有冰塊的保護|獲得了不死之身的貓咪（範圍攻擊）|有時候讓紅色敵人暫時動作停止	2000	3	8	325	54	0	0	1300	0	0	130	17	183	2	1	4			0	22@50!120	2000
42	冰雪水晶貓	ネコアイスクリスタル	2200	看著少女成長為冰之女王|自己也成爲美麗冰晶的貓咪|讓紅色敵人暫時動作停止（範圍攻擊）	2000	3	8	425	54	0	0	1800	0	0	130	17	183	2	1	4			0	22@100!120	2000
43	機器貓	ネコマシン	2400	受聯邦政府委託製造的破壞兵器|MS系列試作機1號（範圍攻擊）|對上紅色敵人和異星戰士很耐打	4800	1	9	140	168	0	0	3500	0	0	200	38	367	2	33	4			0	26&	2200
43	機器貓・破	ネコマシン・破	2400	為了不被當作破壞武器利用而|從研究所逃出來的實戰型MS：RX－13（範圍攻擊）|對上紅色敵人和異星戰士很耐打	6000	1	9	140	168	0	0	5555	0	0	200	38	367	2	33	4			1	26&	2200
43	機器貓・滅	ネコマシン・滅	2400	化身為決戰型MS:RX-Ω用以阻止|開始量產破壞兵器MS系列的聯邦政府（範圍攻擊）|對上紅色敵人與異星戰士很耐打，並能抵消波動	9000	1	15	190	168	0	0	5555	0	0	100	38	267	2	33	4			0	26&|16&	2200
44	惡鬼喵魔	鬼にゃんま	2000	過度追求變強，結果被惡鬼所吸引的|瘋狂角色|雖是單體攻擊但猛烈的一擊很強烈	2200	3	12	180	28	0	0	1650	0	0	40	40	68	1	0	4			32		1110
44	鬼神喵魔	鬼神にゃんま	2000	被鬼所吸引之後仍然不懈追求變強的|瘋狂角色。|雖是單體攻擊但猛烈的一擊很強烈	2900	3	12	180	28	0	0	2250	0	0	40	40	68	1	0	4			32		1110
44	獄炎鬼喵魔	獄炎鬼にゃんま	2000	爲了追求究極的力量而彷徨於地獄|且遭到業火焚身的瘋狂角色|爐火純青的單體攻擊帶來更高的攻擊力	3900	3	12	180	28	0	0	3750	0	0	40	40	68	1	0	4			32		1110
45	藝妓貓	芸者ねこ	50	是個邁向學藝之路並充滿活動力的角色|但事實上也只是一隻普通的貓	100	3	10	140	8	0	0	8	0	0	30	10	37	1	0	4			0		150
45	小百合	ネコでありんした	600	失心瘋學藝到|自認為已經不是貓了|擅長遠距離攻擊	350	3	10	350	9	0	0	80	0	0	120	22	128	1	0	4			0		330
46	侏羅貓	ねこジュラ	350	自侏羅紀時代就已經存在的|古代貓的後裔|偶爾會發出會心一擊	570	3	12	150	16	0	0	73	0	0	12	15	31	1	0	4			0	4&5	480
46	侏羅貓保姆	ねこジュラシッター	350	非常喜歡照顧嬰兒|自侏羅紀時代就已經存在的古代貓的後裔|偶爾會發出會心一擊	670	3	12	150	16	0	0	83	0	0	12	15	31	1	0	4			0	4&5	480
46	侏羅恐龍貓	ねこジュラザウルス	350	把一隻普通的蜥蜴養成恐龍的|大師級古代保姆後裔|偶爾會發出會心一擊	970	3	12	180	16	0	0	108	0	0	12	15	31	1	0	4			0	4&7	480
47	鬥士貓	ねこファイター	350	憧憬著奇幻世界的|戰鬥型的角色|善於攻擊「紅色敵人」	665	3	11	140	16	0	0	80	0	0	10	9	25	1	1	4			0	25&	380
47	重量級鬥士貓	メガトンファイター	350	憧憬著奇幻世界|訂製了特製鎧甲的角色|善於攻擊「紅色敵人」	765	3	11	140	16	0	0	90	0	0	10	9	25	1	1	4			0	25&	380
47	極限鬥士貓	マキシマムファイター	350	｢這套裝備是國王賞賜我擊退怪物的獎賞｣|雖然嘴上這麽說，但實際上是網購來的裝備|善於攻擊「紅色敵人」（範圍攻擊）	1530	3	11	140	16	0	0	90	0	0	10	9	25	2	1	4			0	25&	380
48	海賊貓	ねこ海賊	340	因為受了某個漫畫的影響|夢想成為海賊貓的角色|偶爾會打飛紅色敵人	305	3	8	270	10	0	0	33	0	0	36	28	45	1	1	4			0	30@30	440
48	虎克貓船長	ニャーコック船長	340	現在仍然覺得海賊＝帥|不但沒本事還是個旱鴨子|偶爾會打飛紅色敵人	350	3	8	270	10	0	0	43	0	0	36	28	45	1	1	4			0	30@30	440
48	喵克・史派羅	ニャック・スパロウ	340	看了某部海盜電影而轉變志向的海盜迷|正在找尋一起出海的夥伴|偶爾會打飛紅色敵人	900	3	8	300	10	0	0	43	0	0	36	28	45	1	1	4			0	30@40	440
49	小偷貓	ねこ泥棒	330	以快速的動作擾亂敵人的角色|打倒敵人的時候可以得到很多金錢	462	3	13	170	15	0	0	54	0	0	16	10	30	1	0	4			0	10&	420
49	怪盜貓	怪盗ニャコン	330	以詭異的舉動擾亂敵人|也是世界上神秘寶物的收藏者|打倒敵人的時候可以得到很多金錢	540	3	13	170	15	0	0	64	0	0	16	10	30	1	0	4			0	10&	420
49	五右衛門貓	ネゴエモン	330	遊走各地時莫名成為大盜的貓。|百寶箱裡並不是四次元空間|打倒敵人的時候可以得到很多金錢（範圍攻擊）	540	3	13	200	15	0	0	96	0	0	16	10	30	2	0	4			0	10&	420
50	僧侶貓	ねこ僧侶	330	很有愛心地打倒敵人|慈悲為懷的角色|偶爾會讓飄浮敵人的動作變慢	380	3	10	200	8	0	0	37	0	0	22	9	29	1	2	4			0	23@20!120	380
50	和尚貓	ねこ坊主	330	滿懷感激地送敵人上西天|很寬容的角色|偶爾會讓飄浮敵人的動作變慢	440	3	10	200	8	0	0	47	0	0	22	8	29	1	2	4			0	23@20!120	380
50	法師貓	ねこ法師	330	一個行腳各地幫助人們開悟的角色。|充滿愛心的毆打可以讓你的煩惱通通飛光|偶爾會讓飄浮敵人的動作變慢（範圍攻擊）	660	3	10	250	8	0	0	57	0	0	22	8	29	2	2	4			0	23@20!120	380
51	占卜貓	ねこ占い師	340	喜歡閱讀能夠預知未來的|名占卜師著作的角色|偶爾會打飛飄浮敵人	325	3	9	240	11	0	0	36	0	0	30	15	40	1	2	4			0	30@30	420
51	漁民貓	ねこふんど師	340	追捕巨大鮪魚的漁家長男|很會暈船所以沒辦法坐船|偶爾會打飛飄浮敵人	378	3	9	240	11	0	0	46	0	0	30	15	40	1	2	4			0	30@30	420
51	醫師貓	ねこ医師	340	口頭禪是以毒攻毒的高明醫師|代表作是《痛與不痛都在一念之間》|有時候可以打飛飄浮敵人	756	3	9	240	11	0	0	46	0	0	30	15	40	1	2	4			0	30@40	420
52	薩滿貓	ネコシャーマン	340	薩滿可以接觸超自然現像|某個網絡辭典上是這麼寫的|偶爾會讓飄浮敵人瞬間動作停止	316	3	10	250	23	0	0	45	0	0	32	22	54	1	2	4			0	22@20!60	440
52	通靈貓	ネコラマンサー	340	被超自然現象反操控的|可憐的角色|偶爾會讓飄浮敵人瞬間動作停止	370	3	10	250	23	0	0	55	0	0	32	22	54	1	2	4			0	22@20!60	440
52	魔舞通靈貓	ネコオドラマンサー	340	與超自然的存在瘋狂共舞的角色|俗話說的「一舞成知音」據說是來自他|偶爾會使飄浮敵人動作停止	370	3	10	300	23	0	0	75	0	0	32	22	54	1	2	4			0	22@20!90	440
53	福音傳教貓	エヴァンジェリスト	333	見到傳奇人物就能獲得|可以讓敵人動作停止的超能力貓咪|快失守時就召喚吧！	200	1	18	1000	341	0	0	60	0	0	800	60	1140	2	2551	4			0	22@100!150	10000
53	議事阻撓貓	フィリバスター	333	見到傳奇人物就能獲得|可以妨害議程進行的超能力貓咪|快失守時就召喚吧！	200	1	18	1000	341	0	0	60	0	0	800	60	1140	2	2551	4			0	22@100!150	10000
54	10式戦車		942	C4Iシステムを搭載する｢走るコンピューター｣の|異名をもつ１０(ひとまる)式戦車(範囲攻撃)|本物はタッチパネル操作で主砲が撃てるらしい|ヒトマルシキセンシャ	762	4	6	140	6	0	0	230	0	0	0	25	31	18	0	4			0		1180
54	ネコ搭乗10式戦車		942	乗員3人　全備重量約44t 最高速度70km/h|全長9.42m 全幅3.24m 全高2.30m(範囲攻撃)|水冷4サイクルV型8気筒ディーゼルエンジン|ネコトウジョウヒトマルシキセンシャ	762	4	6	140	6	0	0	230	0	0	0	25	31	18	0	4			0		1180
55	魔女貓	ネコ魔女	330	憧憬成為魔法少女的|魔法貓咪|偶爾會讓紅色敵人的移動變慢	380	3	10	200	22	0	0	37	0	0	22	13	43	1	1	4			0	23@20!120	380
55	女巫貓	ネコマージョ	330	透過遠距教學學會了真正魔法的女巫貓|可以在尾牙中表演多種才藝|偶爾會讓紅色敵人的移動變慢	440	3	10	200	22	0	0	47	0	0	22	13	43	1	1	4			0	23@20!120	380
55	美魔女貓	ネコビマージョ	330	因獨創的占卜術一舉成名進入演藝界|對各種貓咪預言「你將要狂亂化」。|偶爾會讓紅色敵人的移動變慢	660	3	10	250	22	0	0	47	0	0	22	13	43	1	1	4			0	23@20!150	380
56	弓箭手貓	ネコアーチャー	820	可以從遠距離進行攻擊的支援型貓|幾乎沒有什麼體力|可以給予飄浮敵人超大傷害	180	3	10	340	43	0	0	98	0	0	30	13	72	1	2	4			0	28&	600
56	丘比特貓	ネコキューピット	820	可以從遠距離進行攻擊的支援型貓|幾乎沒有什麼體力|可以給予飄浮敵人超大傷害	240	3	10	340	43	0	0	98	0	0	30	13	72	1	2	4			0	28&	600
56	射手座貓	ネコいて座	820	從天界射出的流箭不斷造成被害|因而被放逐到人間的星座貓|可以給予飄浮敵人超大傷害	360	3	16	390	43	0	0	147	0	0	30	13	72	1	2	4			0	28&	600
57	巨劍騎士貓	ネコシュバリエ	1500	因為劍被詛咒所以普通攻擊並不強|但有時候可以發出會心一擊的|鋼鐵剋星	1300	3	7	195	31	0	0	200	0	0	120	30	150	1	0	4			0	4&20	1700
57	狂戰士貓	ネコベルセルク	1500	因為劍被詛咒而盡情忘我的|鋼鐵剋星|有時候可以發出會心一擊（範圍攻擊）	1800	3	7	195	31	0	0	300	0	0	120	30	150	2	0	4			0	4&40	1700
57	聖騎士貓	ネコパラディン	1500	從劍的詛咒解放而取回真正的能力|以手中的神聖武器消滅鋼鐵敵人們|有時候可以發出會心一擊（範圍攻擊）	2300	3	7	245	31	0	0	400	0	0	120	35	150	2	0	4			8	4&50	1700
58	魔劍士貓	ネコ魔剣士	420	擅長同時使用魔法和劍的|戰鬥型角色。|使用火炎劍給予紅色敵人超大傷害。	550	3	11	155	8	0	0	100	0	0	10	25	33	1	1	4			0	28&	400
58	雙劍魔劍士貓	双剣ネコ魔剣士	420	擅長同時使用魔法和劍|戰鬥型的角色。|使用火炎劍給予紅色敵人超大傷害。	650	3	11	155	8	0	0	110	0	0	10	25	33	1	1	4			0	28&	400
58	雙焰舞魔劍士貓	双炎舞ネコ魔剣士	420	成長為魔法與劍專家的魔劍士|在身兼店長的串烤店中表演很受歡迎|使用火炎劍給予紅色敵人超大傷害。	1000	3	11	155	8	0	0	200	0	0	10	25	33	1	1	4			0	28&	400
59	貓咪Baby	ねこベビー	2100	一個人什麼也做不了的嬰兒貓咪|一旦被欺負，恐怖的爸爸就會出現|有時候打飛飄浮敵人和異星戰士（範圍攻擊）	4000	2	9	140	60	0	0	2200	0	0	240	31	299	2	34	4			2	30@30	1800
59	貓咪Babies	ねこベビーズ	2100	一個人什麼也做不了的嬰兒貓咪們|一旦被欺負，恐怖的爸爸就會出現|有時候打飛飄浮敵人和異星戰士（範圍攻擊）	5200	2	9	140	60	0	0	3500	0	0	240	31	299	2	34	4			2	30@30	1800
59	貓咪嬰兒車	ネコベビーカーズ	2100	聚在一起還是什麼也做不了的嬰兒貓咪們|一旦被欺負，恐怖的爸爸就會出現（範圍攻擊）|有時候打飛飄浮敵人和異星戰士，並發射波動	6200	2	12	240	60	0	0	3500	0	0	240	31	299	2	34	4			2	30@30|13@100!2	1800
59	貓咪嬰兒世界	ネコベビーワールド	2100	聚在一起似乎連世界也能改變的貓咪們|一旦被欺負，在放育嬰假的爸爸就會出現（全方位攻擊）|有時候打飛飄浮敵人和異星戰士，並發射波動	6200	2	18	240	60	0	0	3500	0	0	240	31	299	10	34	4	300	-400	2	30@40|13@100!3	1800
60	銅像貓	ネコブ・ロンズ	420	具有很強體力的肉盾角色|攻擊力似乎也很強|有時候打飛鋼鐵敵人（範圍攻擊）	600	2	8	160	12	0	0	98	0	0	40	38	51	2	8	4			0	30@20	566
60	行動藝術貓	芸術のネコスタチュ	420	假扮成某個知名雕像的藝術貓|攻擊力似乎也很強|有時候打飛鋼鐵敵人（範圍攻擊）	900	2	8	160	12	0	0	128	0	0	40	38	51	2	8	4			0	30@20	566
60	貓咪猜謎王	ネコクイズ王	420	長青節目"猜謎王"的固定班底聰明貓咪|最近因笨蛋藝人很夯導致人氣度有點下滑|有時候打飛鋼鐵敵人（範圍攻擊）	900	2	8	190	27	0	0	188	0	0	0	115	142	18	8	4			0	30@30	566
61	壽司貓	ねこ寿司	950	可以一邊自轉一邊快速移動|非常新鮮的高級肉盾角色（範圍攻擊）|對上紅色敵人很耐打，有機會使他們攻擊力下降	1500	2	16	130	12	0	0	80	0	0	60	16	71	2	1	4			0	21@20!50!200|26&	560
61	炸蝦貓	ねこリーゼント	950	可以一邊自轉一邊快速移動|感覺很不良的高級肉盾角色（範圍攻擊）|對上紅色敵人很耐打，有機會使他們攻擊力下降	1900	2	16	130	12	0	0	180	0	0	60	16	71	2	1	4			0	21@20!50!200|26&	560
61	極品鮭卵貓	ネコ極上	950	要是敢動我們就把你打到吐卵！|熱血比熱茶還要沸騰的高級肉盾角色（範圍攻擊）|對上紅色敵人很耐打，有機會使他們攻擊力下降	3800	2	16	130	12	0	0	180	0	0	60	16	71	2	1	4			0	21@20!50!200|26&	560
62	轉蛋機貓	ネコポン	100	鑽進塑膠製轉蛋機的|坦克貓（範圍攻擊）|被包覆的部位比坦克貓堅硬一點	450	1	8	110	9	0	0	10	0	0	60	20	68	2	0	4			0		240
62	長型轉蛋機貓	ネコポニョン	100	鑽進塑膠製轉蛋機的|長型坦克貓（範圍攻擊）|被包覆的部位比坦克貓堅硬一點	450	1	8	110	9	0	0	10	0	0	60	20	68	2	0	4			0		240
63	運動會貓	ネコ運動会	250	結合了3隻貓咪和1隻坦克貓的能力|很喜歡運動會的傢伙們|CP值很高非常划算（範圍攻擊）	700	4	10	110	8	0	0	26	0	0	30	10	37	2	0	4			0		240
63	綁匪貓	ネコラッチ	250	結合了3隻貓咪和1隻坦克貓的能力|有點耍壞的貓咪們|CP值很高非常划算（範圍攻擊）	700	4	10	110	8	0	0	26	0	0	30	10	37	2	0	4			0		240
63	倒棒貓	ネコ棒倒し	250	發揮3隻貓咪和1隻坦克貓的能力|到極限的激進派運動會集團|CP值很高非常划算（範圍攻擊）	700	4	10	330	8	0	0	26	0	0	70	10	77	2	0	4			64		240
64	劍客	剣士	160	公主踢騎士Sweets中出現的角色|特別在合作活動中同台演出	280	3	6	170	27	0	0	40	0	0	110	29	136	1	0	4			0		380
64	劍客強尼	剣士ジョニー	160	公主踢騎士Sweets中出現的角色|特別在合作活動中同台演出	560	3	6	170	27	0	0	90	0	0	110	29	136	1	0	4			0		380
65	牛公主	ウシ姫	500	散亂的頭髮帶著一絲瘋狂|攻擊距離比牛貓長一點|能夠對黑色敵人造成超大傷害	500	5	30	161	6	0	0	30	0	0	0	4	10	1	4	4			0	28&	270
65	長頸鹿公主	キリン姫	500	散亂的頭髮帶著一絲瘋狂|攻擊距離比長頸鹿貓長一點|能夠對黑色敵人造成超大傷害	500	5	30	161	6	0	0	30	0	0	0	4	10	1	4	4			0	28&	270
66	KHM48	KHM48	1400	KHM48=飛踢公主神轎與48隻貓咪|貓咪的遠距離攻擊|有時候會讓黑色敵人瞬間動作停止(範圍攻擊)	400	2	6	380	26	0	0	180	0	0	180	87	205	2	4	4			0	22@40!60	1780
66	暗黑KHM48	ダークKHM48	1400	擺脫了惡之帝王詛咒的貓咪們|貓咪的遠距離攻擊|有時候會讓黑色敵人瞬間動作停止(範圍攻擊)	900	2	6	380	26	0	0	484	0	0	180	87	205	2	4	4			0	22@40!60	1780
66	KHM46	KHM46	1400	KHM46=飛踢公主神轎與46隻貓咪|即使貓咪變少，但輸貓不輸陣的貓咪軍團|有時候會讓黑色敵人動作停止(範圍攻擊)	900	2	6	380	26	0	0	484	0	0	90	87	115	2	4	4			0	22@40!90	890
67	小暴龍	チビガウ	200	公主踢騎士Sweets中出現的角色|能夠大幅減少黑色敵人造成的傷害|廉價的成本使其成爲防禦黑色敵人的首選	600	1	8	110	56	0	0	200	0	0	60	56	115	1	4	4			0	26&	330
67	小暴暴龍	チビガウガウ	200	公主踢騎士Sweets中出現的角色|能夠大幅減少黑色敵人造成的傷害|廉價的成本使其成爲防禦黑色敵人的首選	800	1	8	110	56	0	0	247	0	0	60	56	115	1	4	4			0	26&	330
67	水晶小暴暴龍	クリスタルチビガウガウ	200	公主踢騎士Sweets中出現的角色|水晶化的身體讓他不會被打飛|廉價的成本使其成爲防禦黑色敵人的首選	1000	1	8	110	56	0	0	247	0	0	60	56	115	1	4	4			8	26&	330
68	鐮刀使者	執行者	500	公主踢騎士Sweets中出現的角色|特別在合作活動中同台演出|有時候使黑色敵人動作變慢（範圍攻擊）	400	3	7	360	25	0	0	200	0	0	160	33	184	2	4	4			0	23@40!120	1200
68	鐮刀使者999	執行者999	500	公主踢騎士Sweets中出現的角色|特別在合作活動中同台演出|有時候使黑色敵人動作變慢（範圍攻擊）	700	3	7	360	25	0	0	300	0	0	160	33	184	2	4	4			0	23@40!120	1200
68	審判使者	ジャッジメント	500	公主踢騎士Sweets中出現的角色|會用審判之鐘的聲音叫出樁和鐮刀來攻擊|有時候使黑色敵人動作變慢（範圍攻擊）	1000	3	7	360	57	83	0	450	450	0	102	46	184	2	4	6			0	23@40!120	1200
69	飛踢睡美人	眠れるケリの美女	1300	未經同意就把熟睡中的飛踢公主帶出來的巨神貓|跟一般的巨神貓比起來攻擊距離長了一點|不過走起來也慢了點（範圍攻擊）	1000	1	6	160	12	0	0	280	0	0	50	24	61	2	0	4			0		810
69	飛踢睡美人II	眠れるケリの美女Ⅱ	1300	未經同意就把熟睡中的飛踢公主帶出來的巨神貓|跟一般的巨神貓比起來攻擊距離長了一點|不過走起來也慢了點（範圍攻擊）	1000	1	6	160	12	0	0	280	0	0	50	24	61	2	0	4			0		810
69	熟睡飛踢睡美人	ひたすら眠れるケリの美女	1300	未經同意就把熟睡中的飛踢公主帶出來的巨神貓|正在把黏在身上的飛踢公主帶回城堡|因為即將離別而有些感傷（範圍攻擊）	1500	1	6	160	12	0	0	350	0	0	50	24	61	2	0	4			4		810
70	上班族貓	ネコリーマン	911	不忘感謝每天勞動的人們的|善於攻擊紅色敵人勞動感謝貓咪|祖傳寶刀「土下座」今天也要爆炸了	700	1	8	210	22	0	0	160	0	0	90	29	111	1	1	4			0	25&	440
70	怨恨貓	ネコ怨み	911	壓抑著對公司上司不滿 善於攻擊紅色敵人的貓|只要準備好頭髮就會幫你扎小人|祖傳寶針「扎小人」今天也要爆炸了（範圍攻擊）	700	1	8	210	22	0	0	160	0	0	90	29	111	2	1	4			0	25&	440
70	火舞貓	ネコ火祭り	911	對這個有話卻不能說的社會充滿怨恨的憤怒貓咪|還可以幫你噓爆別人的部落格|祖傳貼文｢臧化｣今天也要爆炸了(範圍攻擊)	1200	2	8	210	22	0	0	320	0	0	90	29	111	2	1	4			0	25&|1@50!100	440
71	真田幸村	真田幸村	2050	因遭傳說中的武器「貓咪身軀」詛咒|而變成鳥的模樣的戰國武將（範圍攻擊）|敏捷的動作給予黑色敵人超大傷害	850	5	65	170	1	8	0	750	75	0	0	129	137	18	4	6			0	28&	1800
71	武神・真田幸村	武神・真田幸村	2050	傳說中的武器「貓咪身軀」的隱藏選項|裝了噴射推進器（範圍攻擊）|敏捷的動作給予黑色敵人超大傷害	1700	5	65	170	1	8	0	1500	150	0	0	129	137	18	4	6			0	28&	1800
71	飛翔武神・真田幸村	飛翔の武神・真田幸村	2050	為求更快的飛速而入手紅蓮大翼的武神|以如風之疾劃天破空攻進敵陣（範圍攻擊）|敏捷的動作給予黑色敵人超大傷害	1700	5	75	170	1	8	0	2250	225	0	0	129	137	18	4	6			0	28&	1800
72	前田慶次	前田慶次	2390	遭傳說中的武器「貓咪手套」詛咒|而變成老虎的模樣的戰國武將（範圍攻擊）|對上黑色敵人很耐打，體力減少攻擊力就會大幅上升	1500	2	8	250	11	0	0	650	0	0	180	50	190	2	4	4			0	26&|1@30!100	2300
72	武神・前田慶次	武神・前田慶次	2390	遭傳說中的武器「貓咪手套」詛咒|而從頭頂長出櫻花樹（範圍攻擊）|對上黑色敵人很耐打，體力減少攻擊力就會大幅上升	3800	2	8	250	11	0	0	1300	0	0	180	50	190	2	4	4			1	26&|1@30!100	2300
